transaction_id,account_id,customer_id,date_id,transaction_type,channel,amount,running_balance,merchant_category,status,reference_number
13842,2522,1374,20231124,Credit,UPI,38113.65,3173374.11,Maintenance,Completed,TXN0013842
13843,2019,1012,20241116,Credit,Branch,3942659.92,1972077.24,Food,Failed,TXN0013843
13844,2452,1323,20230804,Credit,Mobile,12021.88,2861649.35,Salary,Completed,TXN0013844
13845,3053,1765,20240124,Credit,Net Banking,441729.79,4020616.74,Food,Completed,TXN0013845
13846,2491,1352,20230323,Debit,Net Banking,2574.26,3464873.56,B2B Payment,Completed,TXN0013846
13847,2539,1384,20240907,Credit,UPI,9594.59,424024.21,Cash,Completed,TXN0013847
13848,2981,1708,20240926,Fee,Mobile,46087.99,4234938.58,Vendor Pay,Completed,TXN0013848
13849,3104,1805,20240129,Credit,Mobile,77594.78,904111.1,Salary,Completed,TXN0013849
13850,2346,1242,20241006,Debit,UPI,1907570.08,2942339.5,Investment,Completed,TXN0013850
13851,2782,1560,20240610,Credit,Mobile,51994.07,181950.41,Shopping,Completed,TXN0013851
13852,2030,1021,20240305,Fee,Mobile,1076563.4,1301245.12,Shopping,Completed,TXN0013852
13853,3048,1761,20230504,Transfer,ATM,4346236.33,3062714.56,Food,Completed,TXN0013853
13854,2934,1671,20230123,Credit,Mobile,29783.47,4718823.39,Shopping,Completed,TXN0013854
13855,2120,1087,20231009,Fee,Mobile,33370.71,2198191.61,EMI,Completed,TXN0013855
13856,2059,1042,20230709,Debit,Net Banking,78273.36,4263145.16,Maintenance,Completed,TXN0013856
13857,2363,1256,20240126,Credit,Net Banking,35171.57,4317728.36,Cash,Completed,TXN0013857
13858,2107,1076,20230422,Fee,Branch,28839.42,1181480.36,Dividend,Completed,TXN0013858
13859,2546,1389,20240912,Debit,UPI,65814.56,3219159.43,Medical,Completed,TXN0013859
13860,2194,1136,20240907,Debit,ATM,47057.5,2947177.28,Dividend,Completed,TXN0013860
13861,3097,1799,20240819,Fee,ATM,3495.73,3024351.97,Vendor Pay,Completed,TXN0013861
13862,2036,1025,20240705,Credit,Mobile,90264.63,1017684.85,Medical,Completed,TXN0013862
13863,2543,1387,20240218,Credit,Branch,1254180.1,1943875.85,Dividend,Completed,TXN0013863
13864,2782,1560,20240602,Credit,UPI,39389.38,4358194.78,Maintenance,Completed,TXN0013864
13865,2738,1531,20230826,Credit,Branch,493712.83,1485793.17,Maintenance,Completed,TXN0013865
13866,2464,1332,20240930,Debit,Branch,349759.38,3949978.12,B2B Payment,Completed,TXN0013866
13867,2273,1191,20230224,Credit,Mobile,164075.34,1718605.02,Utilities,Completed,TXN0013867
13868,2591,1422,20230304,Credit,Mobile,240832.11,3246498.89,Maintenance,Completed,TXN0013868
13869,2078,1057,20231122,Fee,UPI,137930.29,620408.85,B2B Payment,Completed,TXN0013869
13870,2012,1008,20240404,Credit,UPI,94092.49,155921.72,Vendor Pay,Completed,TXN0013870
13871,2851,1613,20241123,Transfer,UPI,333043.61,1861019.7,Dividend,Completed,TXN0013871
13872,2002,1001,20240102,Debit,ATM,2921024.76,3362062.5,Cash,Completed,TXN0013872
13873,2855,1616,20231127,Debit,Net Banking,422011.42,4651714.57,Dividend,Completed,TXN0013873
13874,2438,1312,20230908,Debit,Net Banking,77881.83,336176.28,Investment,Completed,TXN0013874
13875,2584,1417,20240624,Debit,Net Banking,90252.64,3977858.72,Travel,Completed,TXN0013875
13876,2306,1213,20230905,Debit,ATM,14670.15,3997062.82,Utilities,Completed,TXN0013876
13877,3153,1839,20231107,Debit,Mobile,40538.8,1831970.75,Food,Completed,TXN0013877
13878,2696,1499,20230201,Credit,ATM,209190.72,1345851.98,Travel,Completed,TXN0013878
13879,2373,1263,20231022,Debit,Branch,333322.82,1902072.78,Salary,Failed,TXN0013879
13880,2931,1668,20230320,Credit,UPI,1250698.7,4483770.37,Maintenance,Completed,TXN0013880
13881,2015,1010,20241121,Credit,Branch,1841217.07,4292602.43,Vendor Pay,Completed,TXN0013881
13882,2904,1649,20240213,Credit,UPI,2151954.08,198104.16,Shopping,Completed,TXN0013882
13883,3232,1898,20230712,Debit,Mobile,13736.77,1503032.56,B2B Payment,Failed,TXN0013883
13884,2179,1126,20241014,Credit,UPI,350965.29,3476259.15,Utilities,Completed,TXN0013884
13885,2737,1530,20230406,Credit,ATM,250579.94,4071048.13,Medical,Failed,TXN0013885
13886,2814,1585,20230905,Debit,Mobile,43871.0,4207317.98,B2B Payment,Failed,TXN0013886
13887,2030,1021,20240718,Debit,Mobile,923107.53,4815815.96,Shopping,Completed,TXN0013887
13888,3162,1847,20240812,Credit,Mobile,5778.42,2072675.73,Shopping,Completed,TXN0013888
13889,2111,1080,20230306,Credit,Net Banking,88830.59,3342161.49,Insurance,Completed,TXN0013889
13890,3162,1847,20230806,Debit,Net Banking,37260.77,4466163.27,Vendor Pay,Completed,TXN0013890
13891,3054,1766,20230511,Credit,Branch,125783.12,3796787.84,B2B Payment,Completed,TXN0013891
13892,2591,1422,20241122,Debit,Mobile,165303.14,259946.55,Food,Completed,TXN0013892
13893,3156,1842,20241223,Fee,UPI,74971.36,1501081.96,Cash,Completed,TXN0013893
13894,2313,1218,20241017,Debit,ATM,718560.49,3575694.57,Food,Completed,TXN0013894
13895,3168,1850,20241024,Debit,UPI,8923.43,3793298.53,Travel,Failed,TXN0013895
13896,2721,1519,20241229,Credit,Mobile,84757.92,1225073.79,Travel,Completed,TXN0013896
13897,2062,1045,20241119,Debit,Branch,50547.58,3676446.7,Salary,Completed,TXN0013897
13898,3232,1898,20241116,Debit,Mobile,67326.19,1577024.55,B2B Payment,Completed,TXN0013898
13899,2500,1360,20230515,Debit,UPI,2796.82,3137043.24,Investment,Completed,TXN0013899
13900,2890,1640,20240829,Credit,Net Banking,94656.52,1192767.5,Salary,Completed,TXN0013900
13901,2453,1324,20240123,Debit,UPI,78365.92,1358055.0,Food,Completed,TXN0013901
13902,2783,1561,20241205,Debit,Branch,399788.86,4949126.52,Travel,Failed,TXN0013902
13903,3063,1773,20230421,Credit,Branch,95605.85,2801444.28,Cash,Completed,TXN0013903
13904,3197,1873,20241201,Debit,Branch,1705807.91,1200231.67,B2B Payment,Completed,TXN0013904
13905,3074,1782,20230710,Credit,ATM,442367.18,711798.43,Vendor Pay,Completed,TXN0013905
13906,3083,1788,20241224,Debit,Net Banking,4112888.43,4440676.57,B2B Payment,Completed,TXN0013906
13907,2533,1381,20231220,Credit,Net Banking,54863.35,1098981.29,Travel,Completed,TXN0013907
13908,2355,1249,20230801,Debit,UPI,68362.85,398157.49,Maintenance,Completed,TXN0013908
13909,2503,1362,20240714,Debit,ATM,396901.96,2647212.55,Food,Completed,TXN0013909
13910,3190,1867,20240508,Debit,UPI,24603.78,2229043.36,Cash,Completed,TXN0013910
13911,3199,1875,20240728,Credit,Net Banking,1636565.18,3156181.78,EMI,Completed,TXN0013911
13912,2966,1697,20240218,Credit,Branch,1673527.29,3768670.12,Vendor Pay,Completed,TXN0013912
13913,2234,1162,20241126,Credit,Net Banking,852.65,1046785.11,Utilities,Completed,TXN0013913
13914,2763,1548,20240101,Credit,Mobile,45658.21,2899248.34,Food,Completed,TXN0013914
13915,2194,1136,20240512,Debit,ATM,5041.75,2002544.42,EMI,Failed,TXN0013915
13916,2662,1474,20230802,Credit,Net Banking,82675.32,4598051.83,B2B Payment,Completed,TXN0013916
13917,2706,1507,20240920,Debit,ATM,162978.63,3972337.16,Food,Failed,TXN0013917
13918,2389,1276,20241129,Credit,Branch,57628.65,404452.09,Maintenance,Completed,TXN0013918
13919,3055,1767,20230504,Debit,Branch,75850.37,3786816.22,Dividend,Failed,TXN0013919
13920,2869,1626,20240209,Credit,Mobile,465349.55,4466141.43,Shopping,Reversed,TXN0013920
13921,3093,1796,20240301,Credit,Mobile,992661.14,4955064.89,Dividend,Completed,TXN0013921
13922,2323,1226,20230707,Debit,Net Banking,36983.57,4943249.69,Medical,Completed,TXN0013922
13923,2361,1254,20241202,Transfer,ATM,25489.41,26823.32,Medical,Completed,TXN0013923
13924,2906,1651,20230702,Debit,ATM,98922.44,4674546.74,Salary,Completed,TXN0013924
13925,2704,1505,20230313,Credit,Net Banking,87689.84,3556998.57,B2B Payment,Completed,TXN0013925
13926,2056,1039,20230125,Credit,ATM,2825475.2,3317546.76,Shopping,Completed,TXN0013926
13927,2207,1144,20230514,Transfer,Mobile,1971725.66,3697685.95,B2B Payment,Completed,TXN0013927
13928,2057,1040,20230219,Credit,Branch,226428.14,4796996.11,Cash,Completed,TXN0013928
13929,2651,1465,20230316,Debit,UPI,12228.89,300755.14,Utilities,Completed,TXN0013929
13930,2040,1027,20240427,Credit,UPI,1453988.48,3632348.63,Insurance,Completed,TXN0013930
13931,2088,1063,20240205,Debit,Net Banking,375295.45,2697222.5,Vendor Pay,Completed,TXN0013931
13932,2522,1374,20240829,Debit,ATM,80652.83,1125369.05,Insurance,Completed,TXN0013932
13933,3032,1746,20241010,Credit,Mobile,3864236.54,4658398.55,Shopping,Completed,TXN0013933
13934,2032,1022,20240509,Credit,UPI,363791.1,2011674.31,Utilities,Completed,TXN0013934
13935,2062,1045,20231023,Debit,ATM,19762.85,4385008.13,Salary,Completed,TXN0013935
13936,3151,1838,20230127,Credit,Branch,21029.47,770420.0,Travel,Completed,TXN0013936
13937,2484,1346,20240402,Debit,UPI,43699.54,1453780.5,Medical,Completed,TXN0013937
13938,2607,1435,20240625,Debit,Branch,252989.17,4269013.89,Utilities,Completed,TXN0013938
13939,2905,1650,20230223,Debit,Mobile,1038566.61,449567.08,Travel,Failed,TXN0013939
13940,2557,1398,20241202,Debit,Branch,54636.23,4534505.03,Travel,Failed,TXN0013940
13941,2375,1265,20240702,Transfer,UPI,362470.98,4402833.56,Shopping,Completed,TXN0013941
13942,3086,1791,20240529,Debit,Mobile,70357.72,1159095.54,Investment,Reversed,TXN0013942
13943,2967,1698,20240510,Debit,Branch,310399.92,535981.08,Investment,Completed,TXN0013943
13944,2001,1001,20241106,Transfer,Net Banking,4511474.38,4870906.6,Vendor Pay,Completed,TXN0013944
13945,2477,1342,20240304,Credit,Net Banking,661275.08,63462.47,Travel,Completed,TXN0013945
13946,2566,1405,20240622,Credit,Mobile,867409.6,3691141.57,B2B Payment,Completed,TXN0013946
13947,2675,1485,20231225,Transfer,Mobile,884076.14,2846789.16,Cash,Completed,TXN0013947
13948,2420,1299,20231218,Debit,Net Banking,233243.79,1899775.16,EMI,Completed,TXN0013948
13949,2914,1656,20240508,Credit,ATM,68211.22,2863134.22,Shopping,Completed,TXN0013949
13950,2555,1396,20230818,Credit,ATM,65830.42,3698255.04,Salary,Completed,TXN0013950
13951,2959,1693,20240921,Debit,Branch,68049.09,3980312.91,Travel,Completed,TXN0013951
13952,2920,1660,20240927,Credit,Net Banking,72975.31,3156219.92,Cash,Completed,TXN0013952
13953,2082,1060,20240514,Transfer,ATM,181658.66,2955463.68,Shopping,Completed,TXN0013953
13954,2518,1371,20241204,Credit,ATM,23395.34,3889096.86,Travel,Completed,TXN0013954
13955,2564,1403,20241130,Credit,Branch,228516.17,2738161.36,Travel,Completed,TXN0013955
13956,2461,1329,20240212,Debit,ATM,3157.86,4650683.79,Maintenance,Completed,TXN0013956
13957,2119,1086,20230927,Transfer,Mobile,411523.9,1024958.7,Cash,Completed,TXN0013957
13958,2753,1541,20241210,Fee,UPI,50128.05,3078090.13,Travel,Reversed,TXN0013958
13959,2362,1255,20240513,Debit,Mobile,233487.09,2122597.38,Investment,Completed,TXN0013959
13960,3127,1820,20231025,Debit,UPI,843798.31,2499381.2,Utilities,Completed,TXN0013960
13961,2297,1206,20240205,Credit,Mobile,2660210.01,121880.62,Medical,Failed,TXN0013961
13962,2254,1177,20230417,Debit,ATM,56235.0,2946571.88,Maintenance,Completed,TXN0013962
13963,2384,1272,20240122,Debit,Net Banking,90625.02,1117001.51,Food,Failed,TXN0013963
13964,2484,1346,20230514,Credit,UPI,91197.84,1967352.17,Investment,Completed,TXN0013964
13965,2012,1008,20230417,Credit,Mobile,26492.89,4936573.62,Investment,Completed,TXN0013965
13966,2268,1187,20231107,Debit,UPI,40410.88,3991586.02,Travel,Completed,TXN0013966
13967,2844,1607,20230310,Credit,Branch,2360737.35,1238436.52,Medical,Completed,TXN0013967
13968,2898,1645,20231202,Debit,Net Banking,242909.44,3131271.81,Vendor Pay,Completed,TXN0013968
13969,2035,1024,20240326,Debit,Mobile,360428.5,4775031.44,Dividend,Completed,TXN0013969
13970,2448,1320,20240614,Debit,ATM,54789.6,1249376.17,Utilities,Completed,TXN0013970
13971,2067,1048,20240702,Credit,ATM,1815722.81,1431467.0,Utilities,Completed,TXN0013971
13972,3229,1895,20230920,Debit,Mobile,1660912.93,4017565.74,Maintenance,Completed,TXN0013972
13973,2556,1397,20241110,Debit,Mobile,80789.11,1546772.87,Dividend,Completed,TXN0013973
13974,3168,1850,20231115,Debit,Mobile,10321.29,3224003.85,EMI,Completed,TXN0013974
13975,2050,1034,20231027,Credit,Net Banking,86504.65,2841294.2,Insurance,Completed,TXN0013975
13976,2114,1082,20240813,Credit,ATM,94095.12,1567598.91,B2B Payment,Completed,TXN0013976
13977,3008,1728,20241121,Debit,Net Banking,2426646.79,678178.19,Dividend,Reversed,TXN0013977
13978,2990,1715,20231126,Debit,UPI,497886.96,973982.58,Food,Completed,TXN0013978
13979,3173,1854,20241128,Credit,Mobile,253977.62,4550358.3,B2B Payment,Completed,TXN0013979
13980,2749,1539,20241103,Debit,UPI,305648.61,800710.52,EMI,Completed,TXN0013980
13981,3211,1883,20230925,Credit,UPI,316505.25,1945917.68,Maintenance,Completed,TXN0013981
13982,2050,1034,20241212,Credit,Net Banking,42367.8,1610439.17,Food,Completed,TXN0013982
13983,2458,1327,20230513,Credit,ATM,1266213.52,4392970.28,Vendor Pay,Completed,TXN0013983
13984,2594,1424,20230114,Credit,Mobile,58171.63,129597.1,Food,Completed,TXN0013984
13985,2749,1539,20230108,Credit,Branch,20221.83,4638783.14,Dividend,Completed,TXN0013985
13986,2782,1560,20240620,Credit,ATM,78704.67,3278579.13,Insurance,Completed,TXN0013986
13987,3064,1774,20230111,Credit,Branch,98512.09,2712424.09,Travel,Completed,TXN0013987
13988,3043,1756,20230620,Debit,UPI,961385.2,4723860.56,Investment,Completed,TXN0013988
13989,2525,1376,20230312,Debit,Branch,1952301.13,4960679.1,Salary,Completed,TXN0013989
13990,3181,1859,20240410,Credit,UPI,1343148.98,4159271.66,Medical,Completed,TXN0013990
13991,3193,1870,20241109,Credit,ATM,33547.19,3844785.4,Cash,Completed,TXN0013991
13992,2248,1172,20230725,Credit,UPI,2487905.36,3275388.56,EMI,Completed,TXN0013992
13993,2865,1624,20230224,Credit,ATM,94044.52,1797923.36,Food,Completed,TXN0013993
13994,2497,1357,20230602,Transfer,ATM,26623.19,3274318.34,Insurance,Completed,TXN0013994
13995,2865,1624,20240321,Debit,UPI,3161.07,1606576.29,Maintenance,Completed,TXN0013995
13996,2306,1213,20241215,Credit,UPI,41233.41,1360097.57,EMI,Completed,TXN0013996
13997,3068,1777,20241123,Transfer,UPI,630429.39,2143551.48,EMI,Completed,TXN0013997
13998,2938,1675,20241029,Debit,Net Banking,3019412.6,4582283.7,EMI,Completed,TXN0013998
13999,2980,1707,20231009,Debit,Mobile,462626.12,405305.19,Shopping,Completed,TXN0013999
14000,2877,1631,20240429,Credit,UPI,595147.28,3916227.08,B2B Payment,Completed,TXN0014000
14001,2691,1496,20240823,Debit,Branch,2923953.36,872377.08,Utilities,Completed,TXN0014001
14002,3097,1799,20231221,Credit,Branch,98015.06,2466754.64,Utilities,Reversed,TXN0014002
14003,3165,1849,20240724,Credit,Branch,35871.53,4011027.39,Shopping,Completed,TXN0014003
14004,2710,1510,20230804,Fee,Mobile,44913.16,3428377.86,Insurance,Failed,TXN0014004
14005,2189,1132,20231219,Fee,Mobile,87387.72,2108919.21,Salary,Completed,TXN0014005
14006,2783,1561,20240310,Credit,Branch,107037.07,1697962.88,Insurance,Completed,TXN0014006
14007,2187,1131,20240125,Transfer,Mobile,1422251.51,1467692.68,Insurance,Reversed,TXN0014007
14008,2410,1293,20241125,Debit,ATM,487084.77,1725423.74,EMI,Completed,TXN0014008
14009,2564,1403,20230523,Debit,Mobile,394928.75,254036.13,Vendor Pay,Completed,TXN0014009
14010,2675,1485,20230613,Credit,UPI,984448.65,1444936.78,Investment,Completed,TXN0014010
14011,2077,1056,20231208,Debit,UPI,309544.95,4723666.4,Shopping,Completed,TXN0014011
14012,2957,1691,20230207,Credit,Net Banking,537199.45,3205079.65,B2B Payment,Completed,TXN0014012
14013,2958,1692,20240601,Debit,Mobile,4457946.88,673938.73,Insurance,Completed,TXN0014013
14014,2286,1200,20231120,Credit,UPI,47934.92,1721877.32,Cash,Completed,TXN0014014
14015,3093,1796,20240722,Credit,ATM,1864985.11,4245017.27,Investment,Completed,TXN0014015
14016,2645,1461,20240101,Debit,Mobile,51137.85,2787686.4,Investment,Completed,TXN0014016
14017,2515,1369,20240312,Credit,Mobile,4930230.62,2505318.76,Maintenance,Completed,TXN0014017
14018,2575,1411,20240606,Credit,ATM,4973.73,269700.1,Vendor Pay,Completed,TXN0014018
14019,2582,1415,20231215,Credit,ATM,28928.56,3108898.82,Vendor Pay,Completed,TXN0014019
14020,2385,1272,20231022,Credit,Mobile,81916.83,3447480.33,B2B Payment,Completed,TXN0014020
14021,2471,1337,20230806,Credit,Net Banking,39378.52,3017185.19,Vendor Pay,Completed,TXN0014021
14022,3198,1874,20240619,Debit,Net Banking,331199.52,989919.86,Insurance,Completed,TXN0014022
14023,3230,1896,20241101,Credit,Mobile,56602.88,818496.64,EMI,Completed,TXN0014023
14024,2149,1106,20230910,Transfer,ATM,1515173.67,3080377.53,EMI,Completed,TXN0014024
14025,2662,1474,20230324,Credit,Branch,71525.92,1887763.38,Medical,Completed,TXN0014025
14026,2425,1302,20240124,Debit,Mobile,1113732.64,4860486.58,Food,Completed,TXN0014026
14027,2475,1340,20240325,Debit,Mobile,22723.48,2078713.93,Travel,Completed,TXN0014027
14028,2367,1259,20241013,Debit,Net Banking,39348.35,4742524.33,Maintenance,Completed,TXN0014028
14029,3014,1733,20230325,Debit,Branch,70210.8,2632695.16,Dividend,Completed,TXN0014029
14030,2551,1393,20231120,Credit,Branch,279040.11,946070.17,Travel,Completed,TXN0014030
14031,2905,1650,20230616,Credit,Net Banking,1682593.74,3680540.44,Insurance,Completed,TXN0014031
14032,3209,1881,20230718,Credit,ATM,4964858.37,100168.68,Vendor Pay,Completed,TXN0014032
14033,2700,1502,20230305,Debit,UPI,75373.74,1510663.18,Vendor Pay,Completed,TXN0014033
14034,2768,1551,20240309,Credit,Mobile,2869868.88,4200034.09,Insurance,Completed,TXN0014034
14035,2736,1529,20230821,Debit,UPI,1284680.64,4334234.75,Shopping,Completed,TXN0014035
14036,2985,1712,20231223,Credit,Mobile,11356.76,3683148.94,Travel,Completed,TXN0014036
14037,2378,1268,20240819,Credit,ATM,394060.08,1849532.24,Maintenance,Completed,TXN0014037
14038,3057,1768,20231023,Debit,Net Banking,480047.68,509019.58,Investment,Reversed,TXN0014038
14039,3141,1831,20231004,Credit,Mobile,603151.99,3916743.07,EMI,Completed,TXN0014039
14040,3156,1842,20230725,Debit,Branch,93852.11,499071.09,B2B Payment,Completed,TXN0014040
14041,2051,1035,20240621,Credit,Branch,4815226.03,15389.77,Insurance,Completed,TXN0014041
14042,2557,1398,20231031,Debit,ATM,28343.58,2076178.5,Utilities,Completed,TXN0014042
14043,3054,1766,20230802,Debit,Mobile,211078.11,370108.83,Investment,Completed,TXN0014043
14044,2844,1607,20230208,Credit,Mobile,838663.27,1800573.17,Medical,Completed,TXN0014044
14045,2389,1276,20231226,Transfer,Branch,47747.34,3248454.32,Insurance,Completed,TXN0014045
14046,2723,1520,20230214,Debit,Mobile,53830.43,848191.67,Salary,Completed,TXN0014046
14047,3059,1770,20230909,Debit,Net Banking,349842.03,843117.86,Salary,Failed,TXN0014047
14048,3026,1742,20230831,Debit,Net Banking,89539.54,4806030.6,Cash,Completed,TXN0014048
14049,2008,1005,20240110,Credit,UPI,13952.86,1819589.21,Insurance,Completed,TXN0014049
14050,2388,1275,20240602,Credit,Mobile,42173.58,3973748.41,Insurance,Completed,TXN0014050
14051,2479,1343,20240102,Debit,UPI,37378.15,2774518.86,Maintenance,Completed,TXN0014051
14052,2795,1570,20230803,Credit,Net Banking,1555731.72,3951247.48,EMI,Completed,TXN0014052
14053,2062,1045,20240104,Credit,ATM,82648.69,4204710.38,Maintenance,Completed,TXN0014053
14054,2888,1639,20240220,Credit,Branch,2932224.75,1445413.17,B2B Payment,Completed,TXN0014054
14055,2531,1380,20230416,Credit,Mobile,2044.17,2062459.13,Food,Completed,TXN0014055
14056,3100,1801,20240612,Credit,UPI,63566.4,3738258.19,Insurance,Completed,TXN0014056
14057,2763,1548,20240827,Credit,ATM,98626.39,847031.36,Utilities,Completed,TXN0014057
14058,2352,1246,20230304,Debit,Branch,57628.3,4337150.25,Food,Completed,TXN0014058
14059,2805,1578,20230414,Credit,ATM,38489.25,1211656.63,EMI,Completed,TXN0014059
14060,2954,1688,20231105,Fee,ATM,4183459.59,4879587.64,Utilities,Completed,TXN0014060
14061,2158,1112,20230528,Debit,UPI,851757.3,4281389.03,Travel,Completed,TXN0014061
14062,2004,1003,20241013,Debit,Mobile,30145.68,729067.48,Medical,Completed,TXN0014062
14063,2252,1175,20230903,Debit,ATM,69288.99,3870214.35,Salary,Completed,TXN0014063
14064,2138,1099,20230513,Debit,UPI,17544.31,3296810.74,Utilities,Completed,TXN0014064
14065,2346,1242,20230304,Credit,Net Banking,1155990.22,3571017.77,Cash,Completed,TXN0014065
14066,3070,1778,20240910,Debit,Net Banking,75955.61,4704964.34,Investment,Completed,TXN0014066
14067,2404,1288,20240222,Credit,Net Banking,28944.73,4498161.77,Maintenance,Completed,TXN0014067
14068,3210,1882,20240414,Credit,Mobile,123454.82,346504.75,B2B Payment,Completed,TXN0014068
14069,2276,1194,20241019,Credit,UPI,5848.5,1230673.24,Cash,Completed,TXN0014069
14070,2189,1132,20230712,Transfer,Mobile,42595.66,4197731.6,Utilities,Completed,TXN0014070
14071,2700,1502,20240315,Debit,ATM,29502.15,4058448.84,Insurance,Completed,TXN0014071
14072,2672,1482,20240410,Debit,ATM,69275.32,972030.47,Maintenance,Completed,TXN0014072
14073,2403,1287,20230620,Credit,ATM,1011758.71,803911.99,Maintenance,Completed,TXN0014073
14074,2290,1202,20230721,Credit,Mobile,18071.87,817532.55,Vendor Pay,Completed,TXN0014074
14075,2043,1029,20230529,Credit,Branch,77255.39,4309125.67,B2B Payment,Failed,TXN0014075
14076,3151,1838,20241204,Debit,Mobile,163661.29,859678.35,Vendor Pay,Failed,TXN0014076
14077,2271,1190,20230915,Credit,Net Banking,232532.11,132387.56,Insurance,Completed,TXN0014077
14078,2809,1581,20240812,Credit,Mobile,3943.26,2075500.82,Utilities,Completed,TXN0014078
14079,2874,1629,20230721,Credit,Net Banking,28194.3,1762720.7,Cash,Completed,TXN0014079
14080,2790,1567,20230801,Credit,Net Banking,51092.2,4716424.95,Vendor Pay,Completed,TXN0014080
14081,2114,1082,20231215,Debit,Branch,58140.92,3723162.21,Vendor Pay,Completed,TXN0014081
14082,2518,1371,20230302,Credit,ATM,34863.68,4545728.07,Utilities,Completed,TXN0014082
14083,3046,1759,20230115,Debit,Branch,1141139.57,4370008.55,Shopping,Completed,TXN0014083
14084,2857,1618,20240530,Credit,Net Banking,68286.5,1426358.0,Medical,Completed,TXN0014084
14085,2499,1359,20240926,Debit,UPI,1323101.4,1834298.0,Insurance,Completed,TXN0014085
14086,2519,1372,20240723,Credit,Net Banking,57351.93,3323194.49,Utilities,Completed,TXN0014086
14087,3215,1886,20230626,Debit,ATM,67910.0,1845544.6,Travel,Completed,TXN0014087
14088,3001,1724,20241002,Debit,Branch,74726.54,311437.75,Travel,Completed,TXN0014088
14089,2507,1364,20230702,Credit,Branch,14712.05,3298908.8,Dividend,Completed,TXN0014089
14090,2922,1661,20241024,Transfer,Mobile,4753357.16,3695103.46,EMI,Completed,TXN0014090
14091,2691,1496,20230912,Debit,Mobile,935574.24,1446017.17,Travel,Completed,TXN0014091
14092,2294,1204,20230125,Debit,Mobile,85109.42,3662784.17,Utilities,Reversed,TXN0014092
14093,2905,1650,20231030,Fee,Mobile,1743529.3,3477747.43,Food,Completed,TXN0014093
14094,3172,1853,20240504,Debit,ATM,4459188.3,3556590.08,Cash,Completed,TXN0014094
14095,2062,1045,20231210,Credit,Net Banking,53582.9,3253076.92,Salary,Completed,TXN0014095
14096,3042,1755,20230904,Credit,Branch,3762456.89,932489.25,Vendor Pay,Completed,TXN0014096
14097,3209,1881,20231010,Credit,Mobile,2246334.3,2318248.17,Investment,Completed,TXN0014097
14098,2893,1642,20231025,Debit,UPI,2126528.66,4682404.6,Cash,Completed,TXN0014098
14099,2938,1675,20240416,Credit,Branch,3685510.48,3666079.41,Shopping,Completed,TXN0014099
14100,3182,1860,20240620,Credit,Mobile,2019471.23,3201208.47,Utilities,Completed,TXN0014100
14101,3044,1757,20231111,Credit,Branch,3039.1,1281628.96,Shopping,Completed,TXN0014101
14102,2937,1674,20240325,Debit,ATM,68927.5,3660094.92,Travel,Completed,TXN0014102
14103,2813,1584,20230201,Debit,UPI,21196.11,3564993.39,Investment,Completed,TXN0014103
14104,2384,1272,20230514,Debit,Net Banking,4490.04,4237195.57,Insurance,Reversed,TXN0014104
14105,2108,1077,20231223,Debit,Branch,22094.17,1822797.27,Maintenance,Completed,TXN0014105
14106,2785,1563,20230209,Debit,Branch,389967.91,2224916.17,Travel,Completed,TXN0014106
14107,2170,1119,20230429,Debit,ATM,723848.11,360796.56,Investment,Completed,TXN0014107
14108,2500,1360,20230930,Credit,Net Banking,47675.83,3426811.91,Shopping,Completed,TXN0014108
14109,2336,1236,20230428,Debit,Mobile,12655.38,397284.16,Medical,Completed,TXN0014109
14110,3215,1886,20230409,Debit,Mobile,61825.51,1316960.05,Salary,Completed,TXN0014110
14111,2925,1663,20231130,Debit,Mobile,95400.84,4366455.02,Utilities,Failed,TXN0014111
14112,2496,1357,20230505,Credit,Branch,49929.39,2496814.74,Shopping,Completed,TXN0014112
14113,2012,1008,20230529,Debit,Branch,54801.16,4942277.61,Vendor Pay,Completed,TXN0014113
14114,3054,1766,20231104,Transfer,UPI,268429.02,3596333.46,Salary,Completed,TXN0014114
14115,2613,1439,20231122,Credit,ATM,4081574.75,2038139.91,Shopping,Completed,TXN0014115
14116,2832,1597,20230318,Credit,UPI,491888.6,4719650.08,Medical,Completed,TXN0014116
14117,3087,1792,20230127,Credit,UPI,1381864.3,572204.38,Food,Completed,TXN0014117
14118,2890,1640,20241225,Debit,UPI,85144.34,3504326.47,Travel,Completed,TXN0014118
14119,2736,1529,20231110,Credit,Mobile,3578893.39,4317947.34,B2B Payment,Completed,TXN0014119
14120,3127,1820,20230929,Credit,Mobile,1430001.58,4104320.69,Utilities,Completed,TXN0014120
14121,2377,1267,20240505,Debit,Net Banking,62722.47,4271309.5,Food,Completed,TXN0014121
14122,2402,1286,20230327,Debit,Branch,1906779.24,856130.28,Insurance,Completed,TXN0014122
14123,2991,1716,20230601,Credit,ATM,29230.45,2130908.66,Dividend,Completed,TXN0014123
14124,2737,1530,20241110,Debit,Net Banking,263647.41,58850.47,Salary,Completed,TXN0014124
14125,2198,1138,20230225,Credit,ATM,323865.72,417139.07,Medical,Completed,TXN0014125
14126,2322,1225,20230410,Fee,Net Banking,2924033.21,274757.26,Utilities,Completed,TXN0014126
14127,3113,1811,20240130,Debit,Net Banking,3250366.83,81741.48,Dividend,Completed,TXN0014127
